"depvar","income","agehed","rooms","region","ic","oc","idx.household","idx.heating"
FALSE,5,30,2,"ncostl", 689.92,499.320, 91,ec
FALSE,5,30,2,"ncostl", 964.66,395.140, 91,er
FALSE,5,30,2,"ncostl", 666.20,144.440, 91,gc
FALSE,5,30,2,"ncostl", 765.25,144.310, 91,gr
TRUE,5,30,2,"ncostl",1070.40,227.880, 91,hp
FALSE,6,50,7,"ncostl", 704.06,491.240, 92,ec
FALSE,6,50,7,"ncostl",1131.40,461.140, 92,er
TRUE,6,50,7,"ncostl", 804.60,146.290, 92,gc
FALSE,6,50,7,"ncostl", 925.58,143.900, 92,gr
FALSE,6,50,7,"ncostl",1129.20,251.660, 92,hp
FALSE,6,30,7,"scostl", 692.20,496.550, 93,ec
FALSE,6,30,7,"scostl", 848.99,414.580, 93,er
TRUE,6,30,7,"scostl", 673.69,144.010, 93,gc
FALSE,6,30,7,"scostl", 814.08,138.180, 93,gr
FALSE,6,30,7,"scostl", 902.39,174.220, 93,hp
FALSE,5,55,6,"scostl", 993.06,516.690, 94,ec
FALSE,5,55,6,"scostl",1075.70,457.270, 94,er
FALSE,5,55,6,"scostl", 807.59,181.420, 94,gc
TRUE,5,55,6,"scostl",1010.90,161.650, 94,gr
FALSE,5,55,6,"scostl",1131.00,265.340, 94,hp
FALSE,7,25,5,"ncostl", 948.83,607.080, 95,ec
FALSE,7,25,5,"ncostl",1031.80,488.600, 95,er
TRUE,7,25,5,"ncostl", 830.98,182.240, 95,gc
FALSE,7,25,5,"ncostl",1033.80,172.940, 95,gr
FALSE,7,25,5,"ncostl",1048.80,227.720, 95,hp
FALSE,5,40,5,"mountn", 826.91,560.330, 96,ec
FALSE,5,40,5,"mountn", 993.83,478.500, 96,er
TRUE,5,40,5,"mountn", 906.69,179.650, 96,gc
FALSE,5,40,5,"mountn",1039.40,183.940, 96,gr
FALSE,5,40,5,"mountn",1125.70,233.940, 96,hp
FALSE,6,60,5,"mountn", 700.09,435.620, 97,ec
FALSE,6,60,5,"mountn", 856.06,438.670, 97,er
TRUE,6,60,5,"mountn", 682.70,142.330, 97,gc
FALSE,6,60,5,"mountn", 844.81,137.700, 97,gr
FALSE,6,60,5,"mountn", 867.33,200.770, 97,hp
FALSE,6,35,6,"valley", 763.54,404.110, 98,ec
FALSE,6,35,6,"valley", 980.45,397.230, 98,er
TRUE,6,35,6,"valley", 672.11,169.220, 98,gc
FALSE,6,35,6,"valley",1017.10,132.120, 98,gr
FALSE,6,35,6,"valley",1033.10,242.220, 98,hp
FALSE,2,35,5,"scostl", 977.49,556.500, 99,ec
FALSE,2,35,5,"scostl",1290.70,496.100, 99,er
TRUE,2,35,5,"scostl", 816.25,200.790, 99,gc
FALSE,2,35,5,"scostl", 942.39,161.420, 99,gr
FALSE,2,35,5,"scostl",1226.60,250.060, 99,hp
FALSE,3,55,7,"valley", 772.38,527.280,100,ec
FALSE,3,55,7,"valley", 862.07,399.320,100,er
TRUE,3,55,7,"valley", 723.46,158.580,100,gc
FALSE,3,55,7,"valley", 710.00,156.690,100,gr
FALSE,3,55,7,"valley", 957.32,227.160,100,hp
FALSE,6,65,7,"valley",1034.70,552.320,101,ec
FALSE,6,65,7,"valley",1185.40,528.560,101,er
TRUE,6,65,7,"valley", 898.37,206.170,101,gc
FALSE,6,65,7,"valley",1173.40,191.310,101,gr
FALSE,6,65,7,"valley",1244.60,230.370,101,hp
FALSE,2,20,4,"scostl", 857.21,393.830,102,ec
FALSE,2,20,4,"scostl",1072.50,378.970,102,er
TRUE,2,20,4,"scostl", 563.79,139.480,102,gc
FALSE,2,20,4,"scostl", 789.27,136.320,102,gr
FALSE,2,20,4,"scostl", 852.05,164.530,102,hp
FALSE,6,65,7,"scostl", 773.60,482.730,103,ec
FALSE,6,65,7,"scostl",1023.60,455.120,103,er
TRUE,6,65,7,"scostl", 721.78,176.340,103,gc
FALSE,6,65,7,"scostl",1016.50,132.860,103,gr
FALSE,6,65,7,"scostl",1013.10,220.910,103,hp
FALSE,5,60,6,"valley", 941.68,503.840,104,ec
TRUE,5,60,6,"valley", 934.18,443.270,104,er
FALSE,5,60,6,"valley", 806.66,183.500,104,gc
FALSE,5,60,6,"valley", 731.43,163.860,104,gr
FALSE,5,60,6,"valley",1016.80,230.810,104,hp
TRUE,4,35,6,"scostl", 780.37,455.620,105,ec
FALSE,4,35,6,"scostl", 902.04,399.820,105,er
FALSE,4,35,6,"scostl", 764.82,160.790,105,gc
FALSE,4,35,6,"scostl", 841.17,157.280,105,gr
FALSE,4,35,6,"scostl",1097.80,209.280,105,hp
FALSE,6,60,2,"ncostl", 782.98,486.280,106,ec
FALSE,6,60,2,"ncostl",1039.10,447.300,106,er
TRUE,6,60,2,"ncostl", 699.33,181.750,106,gc
FALSE,6,60,2,"ncostl", 926.86,167.710,106,gr
FALSE,6,60,2,"ncostl",1064.70,240.340,106,hp
FALSE,5,55,6,"valley", 751.48,426.810,107,ec
FALSE,5,55,6,"valley", 909.56,431.320,107,er
TRUE,5,55,6,"valley", 691.55,158.300,107,gc
FALSE,5,55,6,"valley", 966.93,142.770,107,gr
FALSE,5,55,6,"valley", 819.34,195.900,107,hp
FALSE,5,55,4,"ncostl", 832.19,392.190,108,ec
FALSE,5,55,4,"ncostl", 961.74,396.080,108,er
TRUE,5,55,4,"ncostl", 593.03,148.620,108,gc
FALSE,5,55,4,"ncostl", 830.11,140.450,108,gr
FALSE,5,55,4,"ncostl",1032.70,195.990,108,hp
FALSE,7,35,5,"scostl", 830.27,512.740,109,ec
FALSE,7,35,5,"scostl", 963.76,471.120,109,er
FALSE,7,35,5,"scostl", 878.07,196.270,109,gc
FALSE,7,35,5,"scostl",1075.90,195.070,109,gr
TRUE,7,35,5,"scostl",1272.90,205.300,109,hp
FALSE,5,55,6,"valley", 889.23,568.840,110,ec
FALSE,5,55,6,"valley",1107.10,489.560,110,er
TRUE,5,55,6,"valley", 849.85,172.150,110,gc
FALSE,5,55,6,"valley", 865.20,153.220,110,gr
FALSE,5,55,6,"valley", 946.43,230.630,110,hp
FALSE,2,50,6,"ncostl", 830.64,557.680,111,ec
FALSE,2,50,6,"ncostl", 946.40,434.390,111,er
TRUE,2,50,6,"ncostl", 846.58,182.250,111,gc
FALSE,2,50,6,"ncostl", 933.31,138.430,111,gr
FALSE,2,50,6,"ncostl", 989.79,212.260,111,hp
FALSE,4,35,7,"mountn", 746.92,440.130,112,ec
FALSE,4,35,7,"mountn", 917.13,366.510,112,er
TRUE,4,35,7,"mountn", 722.34,160.970,112,gc
FALSE,4,35,7,"mountn", 820.73,141.900,112,gr
FALSE,4,35,7,"mountn", 742.53,171.040,112,hp
FALSE,7,30,4,"valley", 804.48,468.610,113,ec
FALSE,7,30,4,"valley", 822.85,352.790,113,er
FALSE,7,30,4,"valley", 633.62,146.890,113,gc
FALSE,7,30,4,"valley", 859.88,130.760,113,gr
TRUE,7,30,4,"valley", 892.85,188.400,113,hp
FALSE,5,60,3,"scostl", 682.43,353.460,114,ec
TRUE,5,60,3,"scostl", 712.86,236.670,114,er
FALSE,5,60,3,"scostl", 665.87,163.270,114,gc
FALSE,5,60,3,"scostl", 760.66,142.520,114,gr
FALSE,5,60,3,"scostl", 743.13,184.170,114,hp
TRUE,7,55,5,"scostl", 558.60,420.880,115,ec
FALSE,7,55,5,"scostl", 714.01,390.620,115,er
FALSE,7,55,5,"scostl", 644.92,160.750,115,gc
FALSE,7,55,5,"scostl", 763.17,142.590,115,gr
FALSE,7,55,5,"scostl",1014.00,169.970,115,hp
FALSE,3,20,3,"mountn", 781.41,489.760,116,ec
FALSE,3,20,3,"mountn", 966.06,313.510,116,er
TRUE,3,20,3,"mountn", 881.72,183.730,116,gc
FALSE,3,20,3,"mountn", 834.74,174.380,116,gr
FALSE,3,20,3,"mountn",1058.70,193.820,116,hp
FALSE,4,25,2,"ncostl", 959.49,553.790,117,ec
FALSE,4,25,2,"ncostl",1146.70,428.300,117,er
TRUE,4,25,2,"ncostl", 897.31,184.060,117,gc
FALSE,4,25,2,"ncostl", 993.38,166.400,117,gr
FALSE,4,25,2,"ncostl", 940.05,258.280,117,hp
FALSE,5,45,2,"mountn", 816.38,511.180,118,ec
FALSE,5,45,2,"mountn",1120.00,478.970,118,er
TRUE,5,45,2,"mountn", 840.91,169.910,118,gc
FALSE,5,45,2,"mountn", 840.93,166.330,118,gr
FALSE,5,45,2,"mountn",1069.50,227.010,118,hp
FALSE,7,30,6,"ncostl", 860.01,530.380,119,ec
FALSE,7,30,6,"ncostl",1048.70,478.600,119,er
TRUE,7,30,6,"ncostl", 857.49,180.380,119,gc
FALSE,7,30,6,"ncostl",1044.80,160.260,119,gr
FALSE,7,30,6,"ncostl",1225.00,226.160,119,hp
FALSE,6,20,4,"scostl", 702.16,545.820,120,ec
FALSE,6,20,4,"scostl", 984.69,404.090,120,er
TRUE,6,20,4,"scostl", 741.95,155.610,120,gc
FALSE,6,20,4,"scostl", 775.09,162.270,120,gr
FALSE,6,20,4,"scostl", 849.63,214.440,120,hp
FALSE,7,55,6,"ncostl",1115.30,631.810,121,ec
FALSE,7,55,6,"ncostl",1225.50,585.110,121,er
FALSE,7,55,6,"ncostl", 918.09,224.730,121,gc
TRUE,7,55,6,"ncostl",1163.40,175.070,121,gr
FALSE,7,55,6,"ncostl",1244.40,236.850,121,hp
FALSE,6,40,7,"valley", 801.58,481.920,122,ec
TRUE,6,40,7,"valley",1125.40,442.360,122,er
FALSE,6,40,7,"valley", 746.42,169.390,122,gc
FALSE,6,40,7,"valley", 791.99,176.560,122,gr
FALSE,6,40,7,"valley",1118.20,223.810,122,hp
FALSE,5,30,6,"scostl", 867.54,479.200,123,ec
FALSE,5,30,6,"scostl",1004.80,445.860,123,er
TRUE,5,30,6,"scostl", 953.81,193.800,123,gc
FALSE,5,30,6,"scostl", 914.01,186.600,123,gr
FALSE,5,30,6,"scostl",1184.70,250.950,123,hp
FALSE,6,40,6,"valley", 837.86,480.420,124,ec
FALSE,6,40,6,"valley",1027.60,422.810,124,er
TRUE,6,40,6,"valley", 775.80,185.820,124,gc
FALSE,6,40,6,"valley", 786.18,149.990,124,gr
FALSE,6,40,6,"valley", 924.67,240.970,124,hp
FALSE,7,55,5,"scostl", 792.10,467.160,125,ec
FALSE,7,55,5,"scostl",1015.10,399.220,125,er
TRUE,7,55,5,"scostl", 669.15,178.940,125,gc
FALSE,7,55,5,"scostl", 876.55,142.500,125,gr
FALSE,7,55,5,"scostl",1096.50,242.670,125,hp
FALSE,2,30,7,"ncostl",1011.10,650.320,126,ec
FALSE,2,30,7,"ncostl",1142.50,538.200,126,er
TRUE,2,30,7,"ncostl", 959.43,208.380,126,gc
FALSE,2,30,7,"ncostl",1227.20,201.640,126,gr
FALSE,2,30,7,"ncostl",1232.90,253.430,126,hp
FALSE,2,65,6,"scostl", 959.82,409.160,127,ec
FALSE,2,65,6,"scostl", 937.12,403.310,127,er
TRUE,2,65,6,"scostl", 667.44,156.490,127,gc
FALSE,2,65,6,"scostl", 949.36,172.010,127,gr
FALSE,2,65,6,"scostl",1017.20,212.980,127,hp
FALSE,5,45,6,"scostl", 829.68,489.050,128,ec
FALSE,5,45,6,"scostl", 879.88,329.560,128,er
TRUE,5,45,6,"scostl", 776.23,157.990,128,gc
FALSE,5,45,6,"scostl", 784.31,125.750,128,gr
FALSE,5,45,6,"scostl",1016.60,216.270,128,hp
FALSE,6,45,6,"scostl", 825.94,485.750,129,ec
FALSE,6,45,6,"scostl", 949.07,416.630,129,er
TRUE,6,45,6,"scostl", 780.84,176.670,129,gc
FALSE,6,45,6,"scostl", 816.53,151.260,129,gr
FALSE,6,45,6,"scostl", 874.10,233.570,129,hp
FALSE,6,45,4,"valley", 699.84,472.750,130,ec
FALSE,6,45,4,"valley", 875.49,375.230,130,er
FALSE,6,45,4,"valley", 670.58,158.160,130,gc
TRUE,6,45,4,"valley", 817.37,158.330,130,gr
FALSE,6,45,4,"valley", 945.08,185.030,130,hp
FALSE,5,20,5,"valley", 875.86,506.650,131,ec
FALSE,5,20,5,"valley", 942.76,430.720,131,er
TRUE,5,20,5,"valley", 827.22,155.450,131,gc
FALSE,5,20,5,"valley",1122.00,179.920,131,gr
FALSE,5,20,5,"valley", 920.93,212.900,131,hp
FALSE,7,30,2,"scostl", 835.00,416.390,132,ec
FALSE,7,30,2,"scostl", 957.79,434.130,132,er
FALSE,7,30,2,"scostl", 870.04,192.510,132,gc
TRUE,7,30,2,"scostl",1004.00,157.920,132,gr
FALSE,7,30,2,"scostl",1112.40,223.880,132,hp
TRUE,3,55,4,"ncostl", 889.76,447.300,133,ec
FALSE,3,55,4,"ncostl",1028.20,430.390,133,er
FALSE,3,55,4,"ncostl", 864.18,163.670,133,gc
FALSE,3,55,4,"ncostl", 857.69,161.750,133,gr
FALSE,3,55,4,"ncostl", 961.80,184.290,133,hp
FALSE,5,55,2,"valley", 746.42,561.850,134,ec
FALSE,5,55,2,"valley",1143.90,464.070,134,er
FALSE,5,55,2,"valley", 746.18,185.370,134,gc
TRUE,5,55,2,"valley",1132.60,170.240,134,gr
FALSE,5,55,2,"valley",1126.80,226.740,134,hp
FALSE,7,45,7,"valley", 769.34,432.260,135,ec
FALSE,7,45,7,"valley", 979.50,417.860,135,er
TRUE,7,45,7,"valley", 742.61,172.010,135,gc
FALSE,7,45,7,"valley", 942.26,134.010,135,gr
FALSE,7,45,7,"valley", 955.22,201.250,135,hp
FALSE,5,60,3,"scostl", 686.17,499.060,136,ec
FALSE,5,60,3,"scostl", 931.27,428.070,136,er
FALSE,5,60,3,"scostl", 733.20,160.830,136,gc
TRUE,5,60,3,"scostl", 853.06,177.990,136,gr
FALSE,5,60,3,"scostl", 993.43,240.040,136,hp
FALSE,2,50,7,"ncostl", 638.89,425.910,137,ec
TRUE,2,50,7,"ncostl", 722.43,314.750,137,er
FALSE,2,50,7,"ncostl", 658.86,106.310,137,gc
FALSE,2,50,7,"ncostl", 737.19,112.040,137,gr
FALSE,2,50,7,"ncostl", 759.69,170.710,137,hp
TRUE,5,30,6,"ncostl", 968.98,468.230,138,ec
FALSE,5,30,6,"ncostl", 942.23,464.480,138,er
FALSE,5,30,6,"ncostl", 948.68,197.130,138,gc
FALSE,5,30,6,"ncostl", 901.83,175.360,138,gr
FALSE,5,30,6,"ncostl",1172.20,218.180,138,hp
FALSE,7,35,7,"scostl", 746.87,456.030,139,ec
FALSE,7,35,7,"scostl", 851.91,416.610,139,er
TRUE,7,35,7,"scostl", 789.62,162.900,139,gc
FALSE,7,35,7,"scostl", 805.89,122.620,139,gr
FALSE,7,35,7,"scostl",1009.30,207.570,139,hp
FALSE,5,25,5,"scostl", 951.02,464.650,140,ec
FALSE,5,25,5,"scostl",1082.10,511.750,140,er
TRUE,5,25,5,"scostl", 876.06,216.020,140,gc
FALSE,5,25,5,"scostl", 965.53,176.660,140,gr
FALSE,5,25,5,"scostl",1259.60,226.360,140,hp
FALSE,3,40,4,"scostl", 750.84,488.280,141,ec
FALSE,3,40,4,"scostl",1066.30,386.170,141,er
FALSE,3,40,4,"scostl", 790.00,172.530,141,gc
TRUE,3,40,4,"scostl", 930.10,154.990,141,gr
FALSE,3,40,4,"scostl", 836.43,216.030,141,hp
FALSE,3,65,4,"ncostl", 817.23,476.010,142,ec
FALSE,3,65,4,"ncostl",1032.70,444.250,142,er
TRUE,3,65,4,"ncostl", 704.92,173.880,142,gc
FALSE,3,65,4,"ncostl", 940.60,163.300,142,gr
FALSE,3,65,4,"ncostl",1196.60,223.010,142,hp
FALSE,7,40,3,"scostl", 825.80,436.690,143,ec
TRUE,7,40,3,"scostl", 898.65,434.840,143,er
FALSE,7,40,3,"scostl", 731.26,156.510,143,gc
FALSE,7,40,3,"scostl", 958.45,166.310,143,gr
FALSE,7,40,3,"scostl", 920.17,196.980,143,hp
FALSE,3,65,2,"mountn", 751.55,510.110,144,ec
FALSE,3,65,2,"mountn",1053.30,391.910,144,er
FALSE,3,65,2,"mountn", 748.62,140.800,144,gc
FALSE,3,65,2,"mountn", 921.39,142.970,144,gr
TRUE,3,65,2,"mountn",1097.80,171.520,144,hp
FALSE,4,25,5,"scostl", 761.50,434.120,145,ec
FALSE,4,25,5,"scostl",1036.20,454.330,145,er
FALSE,4,25,5,"scostl", 829.50,147.700,145,gc
FALSE,4,25,5,"scostl",1006.40,136.230,145,gr
TRUE,4,25,5,"scostl", 981.82,202.740,145,hp
FALSE,7,45,7,"mountn",1049.50,616.720,146,ec
FALSE,7,45,7,"mountn",1196.70,426.600,146,er
FALSE,7,45,7,"mountn", 862.48,208.650,146,gc
TRUE,7,45,7,"mountn", 966.90,173.890,146,gr
FALSE,7,45,7,"mountn",1174.50,219.370,146,hp
FALSE,4,40,2,"scostl",1037.20,566.590,147,ec
FALSE,4,40,2,"scostl",1080.50,443.700,147,er
TRUE,4,40,2,"scostl", 858.69,208.010,147,gc
FALSE,4,40,2,"scostl", 997.94,174.980,147,gr
FALSE,4,40,2,"scostl",1334.90,248.130,147,hp
FALSE,7,45,7,"scostl",1062.70,579.910,148,ec
FALSE,7,45,7,"scostl",1143.40,439.090,148,er
FALSE,7,45,7,"scostl", 898.97,199.590,148,gc
TRUE,7,45,7,"scostl", 932.30,169.230,148,gr
FALSE,7,45,7,"scostl",1218.70,269.680,148,hp
FALSE,4,55,4,"ncostl", 794.43,434.360,149,ec
FALSE,4,55,4,"ncostl", 931.96,410.360,149,er
TRUE,4,55,4,"ncostl", 638.31,162.310,149,gc
FALSE,4,55,4,"ncostl", 918.01,149.690,149,gr
FALSE,4,55,4,"ncostl", 950.49,197.050,149,hp
FALSE,7,65,5,"scostl", 856.37,506.280,150,ec
FALSE,7,65,5,"scostl",1143.60,476.850,150,er
TRUE,7,65,5,"scostl", 821.55,195.140,150,gc
FALSE,7,65,5,"scostl",1144.10,189.660,150,gr
FALSE,7,65,5,"scostl",1189.70,229.740,150,hp
FALSE,3,25,5,"scostl", 834.49,443.520,151,ec
FALSE,3,25,5,"scostl", 869.79,385.830,151,er
FALSE,3,25,5,"scostl", 798.04,154.160,151,gc
FALSE,3,25,5,"scostl", 919.13,138.550,151,gr
TRUE,3,25,5,"scostl",1043.90,191.990,151,hp
FALSE,5,35,2,"valley", 671.65,366.350,152,ec
FALSE,5,35,2,"valley", 834.96,347.590,152,er
FALSE,5,35,2,"valley", 780.24,132.090,152,gc
TRUE,5,35,2,"valley", 830.71,122.770,152,gr
FALSE,5,35,2,"valley",1009.50,188.910,152,hp
FALSE,7,50,6,"scostl", 847.34,474.760,153,ec
FALSE,7,50,6,"scostl", 880.88,446.050,153,er
FALSE,7,50,6,"scostl", 856.83,180.950,153,gc
FALSE,7,50,6,"scostl", 877.33,148.170,153,gr
TRUE,7,50,6,"scostl",1038.10,248.990,153,hp
FALSE,3,45,6,"scostl", 760.36,381.000,154,ec
FALSE,3,45,6,"scostl", 918.61,368.030,154,er
TRUE,3,45,6,"scostl", 710.57,145.000,154,gc
FALSE,3,45,6,"scostl", 799.08,158.410,154,gr
FALSE,3,45,6,"scostl", 808.43,208.480,154,hp
FALSE,2,40,2,"valley", 767.82,423.510,155,ec
FALSE,2,40,2,"valley", 907.21,422.160,155,er
TRUE,2,40,2,"valley", 762.40,168.490,155,gc
FALSE,2,40,2,"valley", 915.74,160.240,155,gr
FALSE,2,40,2,"valley",1000.20,190.580,155,hp
FALSE,7,30,2,"mountn", 872.04,543.870,156,ec
FALSE,7,30,2,"mountn",1102.80,500.200,156,er
TRUE,7,30,2,"mountn", 905.16,190.870,156,gc
FALSE,7,30,2,"mountn",1134.90,209.180,156,gr
FALSE,7,30,2,"mountn",1151.00,252.740,156,hp
FALSE,3,40,5,"ncostl", 704.65,329.520,157,ec
FALSE,3,40,5,"ncostl", 804.85,345.740,157,er
TRUE,3,40,5,"ncostl", 726.41, 84.016,157,gc
FALSE,3,40,5,"ncostl", 701.62,124.860,157,gr
FALSE,3,40,5,"ncostl", 756.42,188.900,157,hp
FALSE,5,45,7,"scostl",1035.70,577.500,158,ec
FALSE,5,45,7,"scostl",1087.10,496.080,158,er
TRUE,5,45,7,"scostl",1020.10,198.630,158,gc
FALSE,5,45,7,"scostl",1081.90,185.030,158,gr
FALSE,5,45,7,"scostl",1349.00,279.550,158,hp
FALSE,2,30,6,"scostl", 826.93,576.160,159,ec
FALSE,2,30,6,"scostl",1043.70,488.240,159,er
TRUE,2,30,6,"scostl", 912.62,192.910,159,gc
FALSE,2,30,6,"scostl",1197.40,176.930,159,gr
FALSE,2,30,6,"scostl",1268.00,225.510,159,hp
TRUE,2,55,5,"scostl",1049.30,562.420,160,ec
FALSE,2,55,5,"scostl",1171.90,447.680,160,er
FALSE,2,55,5,"scostl", 905.50,216.210,160,gc
FALSE,2,55,5,"scostl", 930.25,156.130,160,gr
FALSE,2,55,5,"scostl",1269.80,238.680,160,hp
FALSE,2,55,3,"scostl", 745.71,403.660,161,ec
FALSE,2,55,3,"scostl",1009.80,368.160,161,er
TRUE,2,55,3,"scostl", 823.14,143.980,161,gc
FALSE,2,55,3,"scostl", 784.29,122.950,161,gr
FALSE,2,55,3,"scostl", 794.77,194.950,161,hp
FALSE,3,65,3,"scostl", 792.18,439.300,162,ec
FALSE,3,65,3,"scostl", 832.78,386.300,162,er
TRUE,3,65,3,"scostl", 626.92,161.750,162,gc
FALSE,3,65,3,"scostl", 774.16,142.910,162,gr
FALSE,3,65,3,"scostl", 902.89,198.630,162,hp
FALSE,7,45,7,"scostl", 828.49,395.620,163,ec
FALSE,7,45,7,"scostl", 994.13,404.830,163,er
TRUE,7,45,7,"scostl", 730.04,168.920,163,gc
FALSE,7,45,7,"scostl", 942.26,152.350,163,gr
FALSE,7,45,7,"scostl", 977.65,169.810,163,hp
TRUE,6,65,7,"valley", 719.07,540.110,164,ec
FALSE,6,65,7,"valley", 937.23,445.780,164,er
FALSE,6,65,7,"valley", 737.34,180.920,164,gc
FALSE,6,65,7,"valley", 938.72,135.970,164,gr
FALSE,6,65,7,"valley",1152.80,243.440,164,hp
FALSE,5,40,6,"scostl", 875.09,405.750,165,ec
FALSE,5,40,6,"scostl",1032.40,451.970,165,er
TRUE,5,40,6,"scostl", 750.50,157.880,165,gc
FALSE,5,40,6,"scostl",1071.30,152.810,165,gr
FALSE,5,40,6,"scostl",1080.10,219.140,165,hp
TRUE,6,35,4,"ncostl", 784.33,606.830,166,ec
FALSE,6,35,4,"ncostl",1009.80,466.330,166,er
FALSE,6,35,4,"ncostl", 854.97,204.250,166,gc
FALSE,6,35,4,"ncostl", 932.54,148.740,166,gr
FALSE,6,35,4,"ncostl",1026.40,254.630,166,hp
FALSE,5,35,4,"ncostl", 827.66,527.860,167,ec
FALSE,5,35,4,"ncostl", 970.10,416.790,167,er
TRUE,5,35,4,"ncostl", 795.37,171.500,167,gc
FALSE,5,35,4,"ncostl",1061.80,150.810,167,gr
FALSE,5,35,4,"ncostl",1122.50,224.500,167,hp
FALSE,3,50,3,"ncostl", 769.52,493.300,168,ec
FALSE,3,50,3,"ncostl", 883.17,388.910,168,er
TRUE,3,50,3,"ncostl", 699.04,172.320,168,gc
FALSE,3,50,3,"ncostl", 752.94,155.600,168,gr
FALSE,3,50,3,"ncostl", 972.78,214.300,168,hp
FALSE,6,60,5,"scostl", 917.09,509.220,169,ec
FALSE,6,60,5,"scostl",1025.70,464.060,169,er
TRUE,6,60,5,"scostl", 790.18,194.120,169,gc
FALSE,6,60,5,"scostl",1085.40,176.790,169,gr
FALSE,6,60,5,"scostl", 972.09,225.940,169,hp
TRUE,6,45,3,"valley", 627.50,309.280,170,ec
FALSE,6,45,3,"valley", 699.01,315.770,170,er
FALSE,6,45,3,"valley", 565.27,126.610,170,gc
FALSE,6,45,3,"valley", 618.52,112.190,170,gr
FALSE,6,45,3,"valley", 902.71,161.390,170,hp
FALSE,6,40,7,"valley", 590.71,345.040,171,ec
TRUE,6,40,7,"valley", 884.25,371.730,171,er
FALSE,6,40,7,"valley", 774.64,145.760,171,gc
FALSE,6,40,7,"valley", 815.35,148.280,171,gr
FALSE,6,40,7,"valley", 745.93,172.990,171,hp
FALSE,3,45,2,"ncostl", 571.47,299.970,172,ec
FALSE,3,45,2,"ncostl", 696.42,317.330,172,er
TRUE,3,45,2,"ncostl", 732.16,112.290,172,gc
FALSE,3,45,2,"ncostl", 721.60, 95.678,172,gr
FALSE,3,45,2,"ncostl", 749.50,173.020,172,hp
FALSE,2,60,7,"ncostl", 633.56,305.420,173,ec
FALSE,2,60,7,"ncostl", 643.40,273.620,173,er
TRUE,2,60,7,"ncostl", 461.29,117.150,173,gc
FALSE,2,60,7,"ncostl", 609.41,113.800,173,gr
FALSE,2,60,7,"ncostl", 811.23,143.660,173,hp
FALSE,2,65,7,"scostl", 982.74,481.830,174,ec
FALSE,2,65,7,"scostl",1051.30,434.050,174,er
FALSE,2,65,7,"scostl", 834.94,181.130,174,gc
TRUE,2,65,7,"scostl", 974.41,136.740,174,gr
FALSE,2,65,7,"scostl",1169.10,222.220,174,hp
FALSE,3,30,5,"ncostl",1090.40,656.010,175,ec
FALSE,3,30,5,"ncostl",1301.60,617.960,175,er
TRUE,3,30,5,"ncostl", 999.61,225.200,175,gc
FALSE,3,30,5,"ncostl",1091.90,183.470,175,gr
FALSE,3,30,5,"ncostl",1357.50,291.610,175,hp
FALSE,7,25,3,"ncostl", 731.18,429.890,176,ec
FALSE,7,25,3,"ncostl", 830.81,384.020,176,er
TRUE,7,25,3,"ncostl", 815.01,128.410,176,gc
FALSE,7,25,3,"ncostl", 808.62,160.790,176,gr
FALSE,7,25,3,"ncostl", 968.09,227.960,176,hp
FALSE,4,30,2,"valley", 803.14,395.590,177,ec
FALSE,4,30,2,"valley", 910.79,410.630,177,er
TRUE,4,30,2,"valley", 766.43,163.410,177,gc
FALSE,4,30,2,"valley", 855.07,127.790,177,gr
FALSE,4,30,2,"valley", 878.21,212.140,177,hp
FALSE,2,35,5,"scostl", 797.01,431.660,178,ec
FALSE,2,35,5,"scostl", 784.70,357.990,178,er
TRUE,2,35,5,"scostl", 699.36,173.970,178,gc
FALSE,2,35,5,"scostl", 739.59,137.700,178,gr
FALSE,2,35,5,"scostl", 977.82,218.290,178,hp
FALSE,2,20,3,"scostl", 999.32,506.390,179,ec
FALSE,2,20,3,"scostl",1129.50,469.100,179,er
FALSE,2,20,3,"scostl", 831.35,192.490,179,gc
TRUE,2,20,3,"scostl",1031.60,182.070,179,gr
FALSE,2,20,3,"scostl",1165.70,238.260,179,hp
FALSE,2,35,6,"scostl", 864.36,527.330,180,ec
FALSE,2,35,6,"scostl",1074.00,444.040,180,er
FALSE,2,35,6,"scostl", 891.21,189.430,180,gc
TRUE,2,35,6,"scostl", 948.24,152.950,180,gr
FALSE,2,35,6,"scostl",1163.80,239.530,180,hp
FALSE,3,45,5,"scostl",1024.70,539.640,181,ec
TRUE,3,45,5,"scostl",1101.60,483.420,181,er
FALSE,3,45,5,"scostl", 908.85,204.840,181,gc
FALSE,3,45,5,"scostl",1268.50,182.850,181,gr
FALSE,3,45,5,"scostl",1386.80,276.010,181,hp
FALSE,4,35,3,"valley", 914.03,505.730,182,ec
FALSE,4,35,3,"valley",1071.80,513.460,182,er
TRUE,4,35,3,"valley", 882.75,196.020,182,gc
FALSE,4,35,3,"valley", 987.93,171.900,182,gr
FALSE,4,35,3,"valley",1242.30,250.600,182,hp
FALSE,3,20,2,"ncostl", 615.25,466.140,183,ec
FALSE,3,20,2,"ncostl",1095.70,407.900,183,er
TRUE,3,20,2,"ncostl", 744.18,176.330,183,gc
FALSE,3,20,2,"ncostl", 783.57,132.930,183,gr
FALSE,3,20,2,"ncostl", 966.42,233.420,183,hp
FALSE,4,50,4,"ncostl", 759.93,472.160,184,ec
